Date,Latitude,Longitude,DO,ClayFraction,SiltFraction,SandFraction,SoilOrganicCarbon,KarstAreaExtent,Elevation,SoilErosion,TerrainSlope,LithologicalClasses.1,LithologicalClasses.2,LithologicalClasses.3,LithologicalClasses.4,LithologicalClasses.5,LithologicalClasses.6,LithologicalClasses.7,LithologicalClasses.8,LithologicalClasses.9,LithologicalClasses.10,LithologicalClasses.11,LithologicalClasses.12,Temperature_2m,Pressure,Precipitation,Runoff,Temperature_2m_Min,Temperature_2m_Max,SolarRadiation,Precip_30d,Precip_60d,Precip_90d,Temperature_30d,Temperature_60d,Temperature_90d,WindSpeed,Forests,Grasslands,Wetlands,Croplands,UrbanAreas,Population
2007-03-16,38.96,-76.69,10,18,36,46,32,0,106,2759,18,1,0,0,0,0,0,0,0,0,0,0,0,276.307275453482,101324.761364442,45.2512526997009,11.2558882387858,273.295791452974,279.720664441721,928218.580498866,81.6215822662223,105.856539292543,223.344112431879,8277.24703667512,16453.1817586009,24885.6475311721,4.12166959321844,0.9281273960483633,0.01703922146859336,0.0030079622530227,0,0.0518254202300207,29695.1662213616
2007-03-17,37.67,-78.09,11.95,20,37,42,48,20,423,1176,74,0,0,0,0,0,0,0,0,1,0,0,0,275.474767046224,100025.636222218,1.37555633547119,0.757569335572731,272.01720727314,279.528962482505,13542274.3856567,75.7893468994996,122.649993009767,253.842660986896,8369.67575104885,16580.5567539467,25044.864277803,2.78264500428701,0.988379111702346,0.00636423837178638,0.00376228456232675,0.001494365363541,0,2830.45071542679
2007-03-19,37.88,-77.16,10.7,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,277.516354172139,102189.382768823,0,1.00552552863012,271.043711138375,286.347082365012,21750646.1550633,94.3124553642293,145.323069814486,275.815554340176,8362.12403273883,16543.876296459,25009.6065689346,2.03076939280142,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-03-19,37.88,-77.17,10.7,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,277.516354172139,102189.382768823,0,1.00552552863012,271.043711138375,286.347082365012,21750646.1550633,94.3124553642293,145.323069814486,275.815554340176,8362.12403273883,16543.876296459,25009.6065689346,2.03076939280142,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-03-21,37.88,-97.42,8.9,22,44,35,14,0,461,2724,3,0,0,0,0,1,0,0,0,0,0,0,0,291.187690019293,96315.7751650825,0.527061495718414,0.00627073145605614,287.958721831106,297.531220308856,11573399.4909181,33.7793956867883,70.8798621170613,113.980018996999,8476.59157308195,16595.9468405676,24842.3274496256,7.50000244506237,0,0.2782831393216153,0,0.5053256469020382,0.21639121377634649,104343.069055195
2007-03-22,37.67,-78.09,12.1,20,37,42,48,20,423,1176,74,0,0,0,0,0,0,0,0,1,0,0,0,285.567096900647,101873.733731459,0.00511186738025931,0.677322256400289,279.495022751769,295.951500536659,16984984.1152074,77.9863036928226,122.930568955913,256.158780647584,8410.31169564676,16595.7473589316,25033.6774604551,2.18436770741469,0.988379111702346,0.00636423837178638,0.00376228456232675,0.001494365363541,0,2830.45071542679
2007-03-27,37.88,-97.42,7.1,22,44,35,14,0,461,2724,3,0,0,0,0,1,0,0,0,0,0,0,0,289.321418850394,96484.8968331166,13.7391585609884,0.135558894792353,287.599280131855,292.113445186237,8800695.19418758,39.6225150598168,68.1271519786176,127.442252581466,8535.55963994879,16723.1241341838,24944.110480545,2.68124017969856,0,0.2782831393216153,0,0.5053256469020382,0.21639121377634649,104343.069055195
2007-04-02,37.88,-77.16,10.2,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,292.740449248688,100922.935928847,0.323829726927025,0.896491430982759,287.652137234845,299.235155902332,20254644.3746835,47.7125428960854,133.367113785189,198.761975262688,8488.33677067665,16717.5541453998,25081.0928746807,2.55528165423354,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-04-02,37.88,-77.17,10.2,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,292.740449248688,100922.935928847,0.323829726927025,0.896491430982759,287.652137234845,299.235155902332,20254644.3746835,47.7125428960854,133.367113785189,198.761975262688,8488.33677067665,16717.5541453998,25081.0928746807,2.55528165423354,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-04-02,37.88,-97.42,7.5,22,44,35,14,0,461,2724,3,0,0,0,0,1,0,0,0,0,0,0,0,290.103443065964,96117.3511060398,8.5359564425568e-4,0.00297477963421115,283.855686162548,299.213000984142,23689257.675033,114.431323931238,142.638135832003,175.704110246399,8591.94910206999,16828.9057926882,25001.7237166745,4.14947456553347,0,0.2782831393216153,0,0.5053256469020382,0.21639121377634649,104343.069055195
2007-04-04,38.96,-76.69,9.5,18,36,46,32,0,106,2759,18,1,0,0,0,0,0,0,0,0,0,0,0,284.242052993717,100587.711881584,6.5710493292726,0.96435848277172,281.234361159829,289.537825188669,6861411.77324263,80.3318264565938,158.564518403056,217.359787340516,8444.56556736693,16625.2648558382,24938.6222420272,1.79500175380694,0.9281273960483633,0.01703922146859336,0.0030079622530227,0,0.0518254202300207,29695.1662213616
2007-04-16,38.96,-76.69,10.2,18,36,46,32,0,106,2759,18,1,0,0,0,0,0,0,0,0,0,0,0,279.43359119966,98484.1753339357,4.23359887805385,0.917995563980673,277.320089984643,280.908026835816,12383061.4013605,131.046970599112,233.176381976618,281.594709423367,8464.45274940081,16745.8579490183,24905.4476136217,8.1953953357532,0.9281273960483633,0.01703922146859336,0.0030079622530227,0,0.0518254202300207,29695.1662213616
2007-04-17,37.67,-78.09,12.85,20,37,42,48,20,423,1176,74,0,0,0,0,0,0,0,0,1,0,0,0,284.092998358145,99251.3977534562,0.00543923970153544,0.540081566105241,280.110631564795,290.060876661731,20246058.8663594,94.0786545236683,171.132998462793,217.67641533179,8546.63439496065,16921.6503963031,25116.498909061,4.10058061416639,0.988379111702346,0.00636423837178638,0.00376228456232675,0.001494365363541,0,2830.45071542679
2007-04-18,37.88,-77.16,10,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,282.127439188253,100235.927417919,8.7136207130307e-4,0.757407538498504,278.587289312821,285.146897714349,14154489.3670886,99.2722678500372,193.584723214267,244.595337664523,8537.54245852543,16899.6664912643,25081.4187549844,2.72426368690213,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-04-18,37.88,-77.17,10,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,282.127439188253,100235.927417919,8.7136207130307e-4,0.757407538498504,278.587289312821,285.146897714349,14154489.3670886,99.2722678500372,193.584723214267,244.595337664523,8537.54245852543,16899.6664912643,25081.4187549844,2.72426368690213,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-04-18,37.88,-97.42,9.1,22,44,35,14,0,461,2724,3,0,0,0,0,1,0,0,0,0,0,0,0,286.414417774128,96297.6152618959,2.43337548021698,0.0389898429616124,280.004087904171,292.723043202409,21521743.7780713,152.608558375547,175.14416558229,212.046876496281,8554.36230356711,17004.9893529481,25115.9672733997,1.30060785826908,0,0.2782831393216153,0,0.5053256469020382,0.21639121377634649,104343.069055195
2007-04-30,37.67,-78.09,9.1,20,37,42,48,20,423,1176,74,0,0,0,0,0,0,0,0,1,0,0,0,292.858995047949,100364.36578191,0.0679236572194736,0.485623349791848,285.051985639581,302.77098203035,26218806.4101382,106.083883721823,171.46661228895,221.578866048553,8582.21084122724,17085.8425478488,25306.4159059041,2.44534574175186,0.988379111702346,0.00636423837178638,0.00376228456232675,0.001494365363541,0,2830.45071542679
2007-05-07,37.88,-77.16,8.9,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,285.034446198025,102303.821687104,4.3511386138561e-4,0.623855107947241,280.69337934663,290.071788894074,28967519.0025317,121.877529720502,171.515056065565,253.722777246326,8595.5463069224,17133.8738149247,25385.1634530821,3.27036734329362,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-05-07,37.88,-77.17,8.9,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,285.034446198025,102303.821687104,4.3511386138561e-4,0.623855107947241,280.69337934663,290.071788894074,28967519.0025317,121.877529720502,171.515056065565,253.722777246326,8595.5463069224,17133.8738149247,25385.1634530821,3.27036734329362,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-05-08,37.88,-97.42,5.7,22,44,35,14,0,461,2724,3,0,0,0,0,1,0,0,0,0,0,0,0,292.077831344739,96992.3796925312,0.992392867685467,0.0132769739927042,288.249078808562,295.760899814621,18369739.4108322,107.341609244155,225.529185504101,252.664200996614,8621.08859088903,17224.5326208042,25517.0481166059,0.0631687524308064,0,0.2782831393216153,0,0.5053256469020382,0.21639121377634649,104343.069055195
2007-05-10,37.88,-97.42,5.2,22,44,35,14,0,461,2724,3,0,0,0,0,1,0,0,0,0,0,0,0,293.474707670224,96491.1964193568,6.08361703540799,0.281441636885488,289.441772339996,297.695717714579,20718063.5085865,112.075926444743,229.592926168187,257.399734399573,8653.03664138253,17237.7551995827,25558.3323932927,0.830454682755017,0,0.2782831393216153,0,0.5053256469020382,0.21639121377634649,104343.069055195
2007-05-15,38.96,-76.69,8.5,18,36,46,32,0,106,2759,18,1,0,0,0,0,0,0,0,0,0,0,0,292.789165991324,101501.606388476,0.00171959396766397,0.798073316377307,287.999535766048,300.655879152605,28141643.8820862,122.971940870876,223.82066302623,305.442245292452,8646.3534912317,17105.9147663592,25383.1618030343,3.86205422433016,0.9281273960483633,0.01703922146859336,0.0030079622530227,0,0.0518254202300207,29695.1662213616
2007-05-22,37.67,-78.09,8.7,20,37,42,48,20,423,1176,74,0,0,0,0,0,0,0,0,1,0,0,0,292.888009025937,101356.087041571,0.0025931918720375,0.343609618426468,287.183347077963,298.682192754086,24423977.0414747,48.6849624572177,143.160085996697,220.451256336995,8735.34265496214,17297.0138255821,25713.5867810608,1.34774318941795,0.988379111702346,0.00636423837178638,0.00376228456232675,0.001494365363541,0,2830.45071542679
2007-05-24,37.88,-97.42,6.6,22,44,35,14,0,461,2724,3,0,0,0,0,1,0,0,0,0,0,0,0,291.758355176381,96690.0387715953,31.1642382347696,1.62948203449048,287.245934026559,297.405141832964,18362003.9101717,94.8614365717883,229.505424345872,272.809496890139,8765.60953823999,17315.157539791,25838.4461720482,0.298200640080338,0,0.2782831393216153,0,0.5053256469020382,0.21639121377634649,104343.069055195
2007-05-25,37.88,-97.42,4.6,22,44,35,14,0,461,2724,3,0,0,0,0,1,0,0,0,0,0,0,0,289.621532303286,97252.5064110834,0.100508160095788,0.0043128330452439,285.29291055697,293.703284945167,17378662.6974901,116.110748932747,262.176610331304,305.353483378572,8764.53323009664,17313.6927100836,25845.0881447576,1.60399419202955,0,0.2782831393216153,0,0.5053256469020382,0.21639121377634649,104343.069055195
2007-06-04,37.88,-77.16,7.1,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,295.613251128378,99275.6876883076,4.83332985564123,0.409926379783244,291.983268872998,301.959956688217,20410953.3164557,47.4264620867927,162.066300241835,212.737818477413,8779.95107938541,17364.7259908255,25888.4104493395,1.75570303696909,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-06-04,37.88,-77.17,7.1,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,295.613251128378,99275.6876883076,4.83332985564123,0.409926379783244,291.983268872998,301.959956688217,20410953.3164557,47.4264620867927,162.066300241835,212.737818477413,8779.95107938541,17364.7259908255,25888.4104493395,1.75570303696909,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-06-14,38.96,-76.69,5.2,18,36,46,32,0,106,2759,18,1,0,0,0,0,0,0,0,0,0,0,0,290.70042049209,101487.750248016,2.26286432099721,0.44506000958873,289.23059303474,293.270087071287,13516447.6553288,40.7398638530714,163.711804723947,264.560526879301,8848.95122052753,17495.3047117592,25954.8659868868,3.08986850608193,0.9281273960483633,0.01703922146859336,0.0030079622530227,0,0.0518254202300207,29695.1662213616
2007-06-18,37.67,-78.09,8.1,20,37,42,48,20,423,1176,74,0,0,0,0,0,0,0,0,1,0,0,0,300.325772990096,100545.224047589,0.0833042000246191,0.186057272045294,293.652381932131,308.050578877673,25630508.0276498,31.6331619905113,80.2239980491753,174.299725632321,8864.80756495955,17583.771037323,26143.9770237473,1.03684963110687,0.988379111702346,0.00636423837178638,0.00376228456232675,0.001494365363541,0,2830.45071542679
2007-07-02,38.96,-76.69,5.4,18,36,46,32,0,106,2759,18,1,0,0,0,0,0,0,0,0,0,0,0,294.081106991815,101767.229547917,0,0.304101681222721,289.949251101401,297.66198910391,27364162.893424,54.3636531828744,98.6306071374488,226.961981432915,8905.53907979877,17672.1227874698,26209.5095051789,1.59010638591984,0.9281273960483633,0.01703922146859336,0.0030079622530227,0,0.0518254202300207,29695.1662213616
2007-07-09,37.88,-77.17,7.4,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,301.937250869687,100644.166878461,3.1537647488751e-5,0.157854111888741,295.943296485611,308.270685393901,26006996.6632911,62.0345921292535,104.553279374271,222.255894942013,8913.007818608,17742.0788251987,26368.3612795877,1.69560136373359,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-07-11,37.88,-97.42,5.5,22,44,35,14,0,461,2724,3,0,0,0,0,1,0,0,0,0,0,0,0,296.583046025823,96920.4865358219,0.118662985816815,0.0118333132767772,292.106003654208,301.96236561784,22457926.4676354,260.834508403011,359.520128058011,478.33537980223,8902.54487609192,17714.4255378619,26390.4718389885,1.79618064387745,0,0.2782831393216153,0,0.5053256469020382,0.21639121377634649,104343.069055195
2007-07-23,37.67,-78.09,9.3,20,37,42,48,20,423,1176,74,0,0,0,0,0,0,0,0,1,0,0,0,296.578679704446,100818.540013561,0.00249821458512364,0.0830276564518977,291.228335191577,302.078665456464,21999946.6635945,58.8899463156143,89.4053792188491,138.093917383326,8961.48954873444,17865.4695603741,26603.3789523926,1.13568440964121,0.988379111702346,0.00636423837178638,0.00376228456232675,0.001494365363541,0,2830.45071542679
2007-08-01,38.96,-76.69,6,18,36,46,32,0,106,2759,18,1,0,0,0,0,0,0,0,0,0,0,0,300.272258840721,100993.972428533,8.5739173982801e-4,0.177706957133719,295.124256263785,305.468172553445,25198384.7346939,60.2488281810432,114.612481363918,158.879435318492,8964.44568020452,17869.9847600033,26636.5684676743,0.492319155645114,0.9281273960483633,0.01703922146859336,0.0030079622530227,0,0.0518254202300207,29695.1662213616
2007-08-06,37.88,-77.16,6.3,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,300.801753574484,100613.858716129,4.58045556566342,0.138637536688696,296.67719602947,307.6924204766,22941672.2227848,55.3166623453653,117.350328891159,162.481720024654,8981.78367250893,17891.2464666246,26701.2965122322,1.15812605142607,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-08-06,37.88,-77.17,6.3,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,300.801753574484,100613.858716129,4.58045556566342,0.138637536688696,296.67719602947,307.6924204766,22941672.2227848,55.3166623453653,117.350328891159,162.481720024654,8981.78367250893,17891.2464666246,26701.2965122322,1.15812605142607,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-08-16,37.88,-97.42,6,22,44,35,14,0,461,2724,3,0,0,0,0,1,0,0,0,0,0,0,0,303.981349546129,96396.2740876817,0.00172659713371104,0.0123601687316693,298.726963360684,308.443881015954,22114301.5482166,50.5408575619578,302.952753109249,421.441984526297,9028.08657008801,17936.8455147107,26768.6303014004,3.3404018426196,0,0.2782831393216153,0,0.5053256469020382,0.21639121377634649,104343.069055195
2007-08-20,37.67,-78.09,6.8,20,37,42,48,20,423,1176,74,0,0,0,0,0,0,0,0,1,0,0,0,298.275225295083,100637.449049239,2.30847443303754,0.0628125489032763,293.993850778325,304.370652159238,16437275.9907834,30.0207062456971,88.9117356194773,119.428163580933,9010.12702173682,17974.3382807525,26868.2141215973,1.12207250082074,0.988379111702346,0.00636423837178638,0.00376228456232675,0.001494365363541,0,2830.45071542679
2007-09-04,38.96,-76.69,5.7,18,36,46,32,0,106,2759,18,1,0,0,0,0,0,0,0,0,0,0,0,298.600071551668,101165.808640991,0,0.111609021552296,293.865646881311,304.452064566061,22439553.8911565,92.9339343988576,136.543895268648,193.78285470164,8953.79102387,17940.7496443955,26843.4356694427,0.499901126179393,0.9281273960483633,0.01703922146859336,0.0030079622530227,0,0.0518254202300207,29695.1662213616
2007-09-05,37.88,-77.16,7.7,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,299.259008790672,101152.138861419,4.3511380454219e-4,0.0500659399394748,292.622545614122,306.044719956796,21953896.6075949,39.1748019246169,94.4914642699822,156.525130815776,8978.4918690400391,17960.275541549,26869.7383356647,1.32722462102863,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-09-05,37.88,-77.17,7.8,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,299.259008790672,101152.138861419,4.3511380454219e-4,0.0500659399394748,292.622545614122,306.044719956796,21953896.6075949,39.1748019246169,94.4914642699822,156.525130815776,8978.4918690400391,17960.275541549,26869.7383356647,1.32722462102863,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-09-06,37.88,-97.42,6.2,22,44,35,14,0,461,2724,3,0,0,0,0,1,0,0,0,0,0,0,0,298.835970931933,96029.6819040088,0.00700954953147052,0.0114804096864426,293.983679344349,306.521209091932,21072080.9696169,85.4613893262366,182.290550241022,423.671824305303,9015.53438329172,17993.3684728119,26883.3255870824,4.97014304102771,0,0.2782831393216153,0,0.5053256469020382,0.21639121377634649,104343.069055195
2007-09-25,37.67,-78.09,10.6,20,37,42,48,20,423,1176,74,0,0,0,0,0,0,0,0,1,0,0,0,296.565645880047,101064.920482161,4.4107436636409e-4,0.0274821360539731,289.643399075978,305.439616822977,19936768.812788,36.5556234785435,74.021688951051,125.438311922559,8904.7103541824,17930.2781087052,26889.2518945392,1.40928202375898,0.988379111702346,0.00636423837178638,0.00376228456232675,0.001494365363541,0,2830.45071542679
2007-10-03,38.96,-76.69,7.6,18,36,46,32,0,106,2759,18,1,0,0,0,0,0,0,0,0,0,0,0,294.780965319206,101671.195710728,0.1244618701806,0.0830509968085083,290.845815645594,299.791063338991,11618499.613237,30.6815878488507,123.617770120181,182.205445226485,8860.0275972659,17819.3910024691,26801.3646183533,1.18737211327721,0.9281273960483633,0.01703922146859336,0.0030079622530227,0,0.0518254202300207,29695.1662213616
2007-10-09,37.88,-77.16,7.6,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,299.478983010723,100551.172630291,0.0193919939330862,0.0329234932042375,294.447787630105,306.01694200733,14427194.825712,24.5256071528366,47.4578317361802,119.146023677051,8860.32836128062,17823.4427492621,26812.8250950686,1.02922856760056,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-10-09,37.88,-77.17,7.7,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,299.478983010723,100551.172630291,0.0193919939330862,0.0329234932042375,294.447787630105,306.01694200733,14427194.825712,24.5256071528366,47.4578317361802,119.146023677051,8860.32836128062,17823.4427492621,26812.8250950686,1.02922856760056,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-10-22,37.67,-78.09,12.55,20,37,42,48,20,423,1176,74,0,0,0,0,0,0,0,0,1,0,0,0,292.045992483558,101258.372480589,0.00256896009886987,0.0208563724970488,286.598078152002,299.700992918234,15013037.3179723,11.1417791845834,49.2767383154231,94.7327327442058,8838.37452615425,17753.0823489363,26769.1764199364,2.04292665147756,0.988379111702346,0.00636423837178638,0.00376228456232675,0.001494365363541,0,2830.45071542679
2007-10-25,38.96,-76.69,7.6,18,36,46,32,0,106,2759,18,1,0,0,0,0,0,0,0,0,0,0,0,287.341961766226,101582.255965298,11.9739992952729,0.127738971018197,286.064894661071,289.747083529864,1687247.35600907,17.9975093067872,53.4991122858522,172.654673295262,8818.36064920116,17700.7615475456,26677.0093221225,4.12631334883303,0.9281273960483633,0.01703922146859336,0.0030079622530227,0,0.0518254202300207,29695.1662213616
2007-10-29,37.67,-78.09,9.1,20,37,42,48,20,423,1176,74,0,0,0,0,0,0,0,0,1,0,0,0,282.67710778021,102216.386195217,0,0.0201026621502116,278.441017607939,287.168951851981,15303757.4930876,101.622753956966,124.707730030477,162.205917228595,8790.03027269331,17689.70720694,26714.8242861723,1.25571255463502,0.988379111702346,0.00636423837178638,0.00376228456232675,0.001494365363541,0,2830.45071542679
2007-10-31,37.88,-77.16,9.7,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,285.233694701054,102165.415296183,0,0.0279475993747953,280.021815587297,292.445436076877,14670484.2734177,125.901050717632,148.234076586104,199.613413554925,8778.53107396021,17657.8342211313,26652.5657169893,1.96938790531023,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-10-31,37.88,-77.17,9.8,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,285.233694701054,102165.415296183,0,0.0279475993747953,280.021815587297,292.445436076877,14670484.2734177,125.901050717632,148.234076586104,199.613413554925,8778.53107396021,17657.8342211313,26652.5657169893,1.96938790531023,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-11-05,37.88,-77.16,10.5,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,284.196699738,101012.45387617,4.4178563030072e-4,0.0274288880674145,280.486966444571,289.453175643728,13699531.8177215,123.678124031396,148.255560530776,182.250329727681,8732.72121616655,17597.740111086,26574.8261170503,0.631691486731252,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-11-05,37.88,-77.17,10.6,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,284.196699738,101012.45387617,4.4178563030072e-4,0.0274288880674145,280.486966444571,289.453175643728,13699531.8177215,123.678124031396,148.255560530776,182.250329727681,8732.72121616655,17597.740111086,26574.8261170503,0.631691486731252,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-11-06,38.96,-76.69,12.6,18,36,46,32,0,106,2759,18,1,0,0,0,0,0,0,0,0,0,0,0,283.775388837311,100653.70734127,4.03044055513642,0.0919165119292244,282.072495406447,285.272702102488,10695928.0725624,84.2555105053364,115.472785804732,187.866292878823,8706.93016289403,17556.3647131426,26502.7019511934,2.96283966600996,0.9281273960483633,0.01703922146859336,0.0030079622530227,0,0.0518254202300207,29695.1662213616
2007-11-07,45.1,-122.82,8,20,43,37,45,0,269,2155,46,1,0,0,0,0,0,0,0,0,0,0,0,281.599889041471,101272.491436019,0.00458113766071079,0.0955207086407119,276.951559130587,288.291665002759,8307867.71747212,80.0422153908059,149.679262013561,180.568174422199,8496.25404508938,17135.9514313264,25901.2232171878,0.362195063073824,0.04850108102875226,0,0,0.9070530403261368,0.0444458786451108,22206.8411954538
2007-11-13,37.67,-78.09,10.85,20,37,42,48,20,423,1176,74,0,0,0,0,0,0,0,0,1,0,0,0,287.093545919556,100676.016269291,2.20087294204993,0.0374098115253009,285.43217601864,290.574767644504,3729407.93548387,107.314099220027,128.260656134496,165.165848582112,8606.96444248311,17445.2209589236,26423.6133747013,1.8949047080191599,0.988379111702346,0.00636423837178638,0.00376228456232675,0.001494365363541,0,2830.45071542679
2007-11-15,38.96,-76.69,9.2,18,36,46,32,0,106,2759,18,1,0,0,0,0,0,0,0,0,0,0,0,285.344323010491,100016.806587848,17.1107915388484,0.223024463166996,279.967500405517,289.963149055602,1923782.63038549,90.2099326202577,93.9751951638647,192.160701803637,8601.83479171545,17418.4424980204,26332.8121761371,2.33965548732166,0.9281273960483633,0.01703922146859336,0.0030079622530227,0,0.0518254202300207,29695.1662213616
2007-11-21,45.1,-122.82,9.3,20,43,37,45,0,269,2155,46,1,0,0,0,0,0,0,0,0,0,0,0,276.764338589069,102168.697470739,4.3511380454219e-4,0.0968840264033208,272.220860874786,282.969949091234,7630098.2007435,96.9920794766277,239.885762261429,250.817705853981,8460.82667008297,17007.8493456149,25761.4622712307,1.77414951724575,0.04850108102875226,0,0,0.9070530403261368,0.0444458786451108,22206.8411954538
2007-11-26,37.88,-77.16,11.1,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,283.212495906846,101476.625091063,2.34506745123772,0.0530767289898064,280.210443926461,288.701327553278,1478129.79240506,68.083507013762,159.206885527225,182.541879737951,8500.64535332847,17312.2126681699,26204.7102961953,1.86416051568349,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-11-26,37.88,-77.17,11.1,18,36,47,29,0,69,496,14,1,0,0,0,0,0,0,0,0,0,0,0,283.212495906846,101476.625091063,2.34506745123772,0.0530767289898064,280.210443926461,288.701327553278,1478129.79240506,68.083507013762,159.206885527225,182.541879737951,8500.64535332847,17312.2126681699,26204.7102961953,1.86416051568349,0.963147739101734,0.02132683372686419,0,0.01552542717140172,0,1848.03146834486
2007-11-26,37.88,-97.42,10.7,22,44,35,14,0,461,2724,3,0,0,0,0,1,0,0,0,0,0,0,0,276.034389735213,96814.8078289696,8.9193977538323e-4,0.0141516938077254,272.285605225254,282.07148387914,11016487.3025099,5.79011050161523,69.266445578544,107.630651231926,8493.13337327898,17237.8888467942,26118.2110979491,2.75223759434165,0,0.2782831393216153,0,0.5053256469020382,0.21639121377634649,104343.069055195
2007-12-05,45.1,-122.82,8.5,20,43,37,45,0,269,2155,46,1,0,0,0,0,0,0,0,0,0,0,0,281.921027506151,101676.10768568,4.05416579494689,0.338431240014427,279.732274449005,284.931221660628,3348814.82527881,216.706216329642,297.149909472029,366.428801079659,8391.08447505757,16890.802056023,25543.414031791,0.875781662278125,0.04850108102875226,0,0,0.9070530403261368,0.0444458786451108,22206.8411954538
2007-12-06,37.88,-97.42,10.4,22,44,35,14,0,461,2724,3,0,0,0,0,1,0,0,0,0,0,0,0,272.328479523283,96757.4281087025,1.36838047469258,0.0156979501011192,269.49745208458,276.722167747024,4660431.15455746,11.1193278991682,65.5341187488168,108.457209938273,8428.76393315741,17062.2139140817,25924.0778857122,2.3200634588952,0,0.2782831393216153,0,0.5053256469020382,0.21639121377634649,104343.069055195
2007-12-07,38.96,-76.69,12.8,18,36,46,32,0,106,2759,18,1,0,0,0,0,0,0,0,0,0,0,0,271.850768962234,102359.675806347,0.761291605753334,0.0638008252833706,268.110827352995,276.048525371249,4646832.20861678,54.4969149548166,142.30859353963,173.459603888695,8404.71751418514,17097.6465606935,25945.4186060957,2.0731586796247,0.9281273960483633,0.01703922146859336,0.0030079622530227,0,0.0518254202300207,29695.1662213616
2007-12-10,37.67,-78.09,12.95,20,37,42,48,20,423,1176,74,0,0,0,0,0,0,0,0,1,0,0,0,288.337744934035,101243.644541001,2.81486278432511,0.0522315570835694,284.124194940664,295.909937001593,7475626.96774193,41.6432045899983,144.380640887698,167.392839689681,8424.09836725742,17058.0094092204,25920.7434372118,2.29574922050045,0.988379111702346,0.00636423837178638,0.00376228456232675,0.001494365363541,0,2830.45071542679
